LAT;;;;;52.5083;52.5083;52.5083;52.5083;52.5083
LON;;;;;5.47500;5.47500;5.47500;5.47500;5.47500
ASL;;;;;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
CITY;;;;;Lelystad;Lelystad;Lelystad;Lelystad;Lelystad
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation (high resolution);Sunshine Duration;Wind Speed;Wind Direction
UNIT;;;;;°C;mm;min;km/h;°
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Sunshine Duration  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;02;08;14;00;9.17;0.10;0.00;39.15;204.44
2019;02;08;15;00;9.84;0.00;0.00;42.12;202.62
2019;02;08;16;00;10.20;0.00;0.00;43.73;202.77
2019;02;08;17;00;10.15;0.00;0.00;44.96;204.10
2019;02;08;18;00;9.79;0.00;0.00;46.28;203.37
2019;02;08;19;00;9.61;0.20;0.00;47.19;204.81
2019;02;08;20;00;9.56;0.10;0.00;48.55;203.14
2019;02;08;21;00;9.17;0.50;0.00;49.11;205.63
2019;02;08;22;00;8.88;0.80;0.00;47.03;208.33
2019;02;08;23;00;8.86;0.60;0.00;42.55;212.21
2019;02;09;00;00;8.72;0.00;0.00;39.31;217.18
2019;02;09;01;00;8.44;0.10;0.00;33.39;228.06
2019;02;09;02;00;8.27;0.60;0.00;36.22;232.67
2019;02;09;03;00;7.44;0.20;0.00;41.94;235.49
2019;02;09;04;00;7.28;0.00;0.00;42.77;233.90
2019;02;09;05;00;6.96;0.00;0.00;43.96;238.39
2019;02;09;06;00;6.64;0.00;0.00;44.63;236.18
2019;02;09;07;00;6.51;0.00;0.00;47.84;235.11
2019;02;09;08;00;6.30;0.00;0.00;49.61;232.96
2019;02;09;09;00;6.59;0.00;0.00;52.86;232.19
2019;02;09;10;00;6.86;0.00;0.00;55.74;234.46
2019;02;09;11;00;7.16;0.00;0.00;57.30;239.41
2019;02;09;12;00;7.40;0.00;0.00;58.31;245.18
2019;02;09;13;00;8.69;0.00;0.00;58.07;250.44
2019;02;09;14;00;8.74;0.00;0.00;56.12;251.68
2019;02;09;15;00;8.58;0.00;0.00;53.05;251.81
2019;02;09;16;00;8.35;0.00;59.36;50.21;251.18
2019;02;09;17;00;8.01;0.00;60.00;46.94;246.97
2019;02;09;18;00;7.28;0.00;38.53;41.06;242.31
2019;02;09;19;00;7.04;0.00;0.00;37.36;237.99
2019;02;09;20;00;7.11;0.00;0.00;36.95;236.93
2019;02;09;21;00;7.24;0.00;0.00;36.45;237.09
2019;02;09;22;00;7.73;0.00;0.00;36.18;238.84
2019;02;09;23;00;7.76;0.00;0.00;35.25;235.82
2019;02;10;00;00;7.56;0.00;0.00;28.90;230.56
2019;02;10;01;00;7.30;0.00;0.00;26.25;222.22
2019;02;10;02;00;6.77;0.20;0.00;25.96;213.69
2019;02;10;03;00;6.44;0.40;0.00;27.48;211.61
2019;02;10;04;00;6.27;0.20;0.00;22.57;213.94
2019;02;10;05;00;6.24;0.30;0.00;18.58;201.60
2019;02;10;06;00;6.35;0.20;0.00;16.52;191.31
2019;02;10;07;00;6.48;0.10;0.00;16.60;192.53
2019;02;10;08;00;6.29;0.30;0.00;16.97;197.28
2019;02;10;09;00;6.25;1.00;0.00;16.18;200.85
2019;02;10;10;00;6.49;1.40;0.00;16.68;212.66
2019;02;10;11;00;6.09;1.50;0.00;20.42;229.29
2019;02;10;12;00;6.69;1.10;0.00;15.79;223.15
2019;02;10;13;00;7.19;0.20;0.00;31.75;266.10
2019;02;10;14;00;6.06;0.00;0.00;32.69;281.43
2019;02;10;15;00;5.67;0.10;0.00;25.36;304.59
2019;02;10;16;00;5.25;0.40;0.00;20.88;313.60
2019;02;10;17;00;4.99;0.40;0.00;19.13;311.19
2019;02;10;18;00;4.55;0.10;0.00;19.41;319.51
